RFI_ID,Project_ID,RFI_Title,Discipline,Submitted_Date,Required_Response_Date,Response_Date,RFI_Status,Response_Days,Responsible_Party,Cost_Impact,Schedule_Impact_Days,Priority
RFI-00980,PRJ-048,Civil clarification item 980,Civil,2023-11-06,2023-11-13,2023-11-15,Answered,9,Contractor,32600,3,High
RFI-00981,PRJ-048,Plumbing clarification item 981,Plumbing,2024-06-22,2024-07-02,2024-07-07,Closed,15,Owner,0,0,Normal
RFI-00982,PRJ-049,General clarification item 982,General,2023-08-23,2023-08-30,2023-09-07,Closed,15,Owner,0,0,High
RFI-00983,PRJ-049,Civil clarification item 983,Civil,2023-08-21,2023-08-28,2023-08-25,Closed,4,Designer,56200,0,High
RFI-00984,PRJ-049,Architectural clarification item 984,Architectural,2024-07-14,2024-07-17,2024-07-22,Closed,8,Designer,0,0,Critical
RFI-00985,PRJ-049,General clarification item 985,General,2024-04-07,2024-04-14,2024-04-17,Answered,10,Contractor,3900,3,High
RFI-00986,PRJ-049,Civil clarification item 986,Civil,2025-01-17,2025-01-24,2025-02-08,Answered,22,External,0,0,High
RFI-00987,PRJ-049,Electrical clarification item 987,Electrical,2025-05-01,2025-05-11,2025-05-17,Closed,16,Owner,0,0,Normal
RFI-00988,PRJ-049,Electrical clarification item 988,Electrical,2023-06-22,2023-06-29,2023-07-06,Closed,14,Designer,0,0,High
RFI-00989,PRJ-049,Fire Protection clarification item 989,Fire Protection,2025-01-12,2025-01-19,2025-01-27,Closed,15,Designer,6100,4,High
RFI-00990,PRJ-049,Plumbing clarification item 990,Plumbing,2024-03-30,2024-04-13,2024-04-15,Answered,16,Owner,0,0,Low
RFI-00991,PRJ-049,Electrical clarification item 991,Electrical,2023-11-22,2023-12-02,2023-12-18,Closed,26,External,0,0,Normal
RFI-00992,PRJ-049,Architectural clarification item 992,Architectural,2024-09-18,2024-09-28,2024-10-01,Answered,13,Owner,0,0,Normal
RFI-00993,PRJ-049,Architectural clarification item 993,Architectural,2023-11-04,2023-11-14,,Open,,Designer,0,0,Normal
RFI-00994,PRJ-049,Structural clarification item 994,Structural,2025-05-26,2025-06-05,2025-06-05,Answered,10,External,0,0,Normal
RFI-00995,PRJ-049,Plumbing clarification item 995,Plumbing,2023-08-14,2023-08-21,,Open,,Designer,0,0,High
RFI-00996,PRJ-049,Mechanical clarification item 996,Mechanical,2024-11-23,2024-12-03,2024-12-04,Closed,11,Owner,0,0,Normal
RFI-00997,PRJ-050,Civil clarification item 997,Civil,2025-11-13,2025-11-23,2025-11-28,Closed,15,External,29200,3,Normal
RFI-00998,PRJ-050,General clarification item 998,General,2024-07-31,2024-08-07,2024-08-17,Answered,17,Designer,169100,0,High
RFI-00999,PRJ-050,Mechanical clarification item 999,Mechanical,2025-08-10,2025-08-17,2025-08-16,Answered,6,Contractor,0,0,High
RFI-01000,PRJ-050,Structural clarification item 1000,Structural,2024-07-03,2024-07-13,2024-07-04,Answered,1,Contractor,4200,2,Normal
RFI-01001,PRJ-050,Mechanical clarification item 1001,Mechanical,2025-01-30,2025-02-06,2025-02-05,Answered,6,Contractor,0,0,High
RFI-01002,PRJ-050,Plumbing clarification item 1002,Plumbing,2024-05-06,2024-05-13,2024-05-19,Closed,13,Designer,0,0,High
RFI-01003,PRJ-050,Structural clarification item 1003,Structural,2025-03-07,2025-03-21,2025-04-06,Answered,30,Owner,0,0,Low
RFI-01004,PRJ-050,Civil clarification item 1004,Civil,2024-01-07,2024-01-17,2024-01-29,closed,22,Owner,0,0,Normal
RFI-01005,PRJ-050,Electrical clarification item 1005,Electrical,2025-06-20,2025-07-04,2025-06-29,Closed,9,Designer,0,0,Low
RFI-01006,PRJ-050,Mechanical clarification item 1006,Mechanical,2024-06-06,2024-06-16,2024-06-19,Answered,13,Contractor,0,0,Normal
RFI-01007,PRJ-050,Architectural clarification item 1007,Architectural,2024-11-28,2024-12-08,2024-12-23,Answered,25,External,0,0,Normal
RFI-01008,PRJ-050,Electrical clarification item 1008,Electrical,2025-12-28,2026-01-07,2026-01-12,Closed,15,Contractor,44300,0,Normal
RFI-01009,PRJ-050,Mechanical clarification item 1009,Mechanical,2024-09-24,2024-10-01,2024-10-08,Answered,14,Contractor,0,0,High
RFI-01010,PRJ-050,General clarification item 1010,General,2025-05-19,2025-05-29,2025-05-28,Answered,9,Contractor,0,0,Normal
RFI-01011,PRJ-050,Architectural clarification item 1011,Architectural,2025-11-01,2025-11-11,2025-11-11,Closed,10,Contractor,0,0,Normal
RFI-01012,PRJ-050,Electrical clarification item 1012,Electrical,2025-06-29,2025-07-09,2025-07-10,Closed,11,Contractor,0,0,Normal
RFI-01013,PRJ-050,Electrical clarification item 1013,Electrical,2024-09-04,2024-09-14,2024-10-04,Answered,30,Owner,0,0,Normal
RFI-01014,PRJ-051,Electrical clarification item 1014,Electrical,2021-10-18,2021-10-28,2021-10-22,Closed,4,Owner,0,0,Normal
RFI-01015,PRJ-051,Fire Protection clarification item 1015,Fire Protection,2022-07-02,2022-07-12,2022-07-09,Answered,7,Designer,126400,6,Normal
RFI-01016,PRJ-051,Civil clarification item 1016,Civil,2021-09-11,2021-09-18,2021-09-29,Closed,18,Designer,0,0,High
RFI-01017,PRJ-051,Mechanical clarification item 1017,Mechanical,2021-11-21,2021-12-01,2021-11-23,Closed,2,Contractor,0,0,Normal
RFI-01018,PRJ-051,Architectural clarification item 1018,Architectural,2023-03-24,2023-04-07,2023-04-07,Answered,14,Designer,0,0,Low
RFI-01019,PRJ-051,Structural clarification item 1019,Structural,2022-03-16,2022-03-23,,Open,,Designer,8900,3,High
RFI-01020,PRJ-051,Structural clarification item 1020,Structural,2022-07-22,2022-08-01,2022-08-11,Closed,20,External,0,0,Normal
RFI-01021,PRJ-051,Mechanical clarification item 1021,Mechanical,2021-09-09,2021-09-16,2021-09-17,Closed,8,Contractor,0,0,High
RFI-01022,PRJ-051,General clarification item 1022,General,2023-08-28,2023-09-04,2023-09-04,Answered,7,Contractor,0,0,High
RFI-01023,PRJ-051,Architectural clarification item 1023,Architectural,2023-07-22,2023-08-05,2023-08-06,Answered,15,Designer,0,0,Low
RFI-01024,PRJ-051,Structural clarification item 1024,Structural,2022-08-20,2022-08-30,2022-09-07,Closed,18,Contractor,0,0,Normal
RFI-01025,PRJ-051,General clarification item 1025,General,2021-12-26,2022-01-02,2022-01-08,Answered,13,Owner,41400,2,High
RFI-01026,PRJ-051,Plumbing clarification item 1026,Plumbing,2024-02-08,2024-02-15,,Open,,External,0,0,High
RFI-01027,PRJ-052,Civil clarification item 1027,Civil,2024-12-01,2024-12-11,2024-12-21,Answered,20,External,0,0,Normal
RFI-01028,PRJ-052,Electrical clarification item 1028,Electrical,2024-11-26,2024-12-06,2024-12-04,Answered,8,Designer,0,0,Normal
RFI-01029,PRJ-052,Mechanical clarification item 1029,Mechanical,2025-02-10,2025-02-20,2025-03-07,Closed,25,Owner,0,0,Normal
RFI-01030,PRJ-052,Civil clarification item 1030,Civil,2025-08-20,2025-08-23,2025-08-24,Closed,4,Designer,7000,3,Critical
RFI-01031,PRJ-052,Civil clarification item 1031,Civil,2024-12-14,2024-12-24,2024-12-24,Closed,10,Owner,0,0,Normal
RFI-01032,PRJ-052,Mechanical clarification item 1032,Mechanical,2024-07-11,2024-07-25,2024-07-29,Closed,18,Designer,0,0,Low
RFI-01033,PRJ-052,Structural clarification item 1033,Structural,2023-08-09,2023-08-19,2023-08-12,Closed,3 days,Designer,0,0,Normal
RFI-01034,PRJ-052,Architectural clarification item 1034,Architectural,2023-07-14,2023-07-24,2023-08-01,Answered,18,Owner,0,0,Normal
RFI-01035,PRJ-052,Architectural clarification item 1035,Architectural,2025-11-29,2025-12-13,,Open,,Designer,0,0,Low
RFI-01036,PRJ-052,Mechanical clarification item 1036,Mechanical,2023-05-23,2023-06-02,2023-06-09,Closed,17,Designer,10200,5,Normal
RFI-01037,PRJ-052,General clarification item 1037,General,2023-07-01,2023-07-11,2023-07-09,Answered,8,Contractor,0,0,Normal
RFI-01038,PRJ-052,Structural clarification item 1038,Structural,2025-12-02,2025-12-09,2025-12-20,Closed,18,Designer,0,0,High
RFI-01039,PRJ-052,Electrical clarification item 1039,electrical,2024-02-08,2024-02-18,2024-02-19,Closed,11,Contractor,0,0,Normal
RFI-01040,PRJ-052,Mechanical clarification item 1040,Mechanical,2023-06-22,2023-07-02,,Open,,Designer,0,0,Normal
RFI-01041,PRJ-053,Architectural clarification item 1041,Architectural,2025-12-05,2025-12-12,,Open,,External,0,0,High
RFI-01042,PRJ-053,Fire Protection clarification item 1042,Fire Protection,2024-11-24,2024-12-04,2024-12-16,Answered,22,Owner,0,0,Normal
RFI-01043,PRJ-053,Mechanical clarification item 1043,Mechanical,2025-12-30,2026-01-13,,Open,,External,6100,7,Low
RFI-01044,PRJ-053,General clarification item 1044,General,2025-04-12,2025-04-19,2025-04-30,Closed,18,Designer,0,0,High
RFI-01045,PRJ-053,Civil clarification item 1045,Civil,2025-12-28,2026-01-07,,Open,,Owner,0,0,Normal
RFI-01046,PRJ-053,Civil clarification item 1046,Civil,2025-05-02,2025-05-09,2025-05-09,Closed,7,External,0,0,High
RFI-01047,PRJ-053,Mechanical clarification item 1047,Mechanical,2025-10-25,2025-11-01,2025-11-05,Answered,11,Owner,0,0,High
RFI-01048,PRJ-053,Fire Protection clarification item 1048,Fire Protection,2025-08-11,2025-08-21,2025-08-26,Closed,15,Designer,0,0,Normal
RFI-01049,PRJ-053,Electrical clarification item 1049,Electrical,2024-06-16,2024-06-26,2024-07-21,Answered,35,Designer,4600,2,Normal
RFI-01050,PRJ-053,Structural clarification item 1050,Structural,2024-12-31,2025-01-10,2025-01-20,Closed,20,Contractor,0,0,Normal
RFI-01051,PRJ-053,Fire Protection clarification item 1051,Fire Protection,2025-03-02,2025-03-09,2025-03-18,Closed,16,Contractor,0,0,High
RFI-01052,PRJ-053,Plumbing clarification item 1052,Plumbing,2024-08-29,2024-09-05,2024-10-03,Answered,35,Designer,6100,4,High
RFI-01053,PRJ-053,Mechanical clarification item 1053,Mechanical,2024-08-22,2024-08-29,2024-08-25,Answered,3,Designer,0,0,High
RFI-01054,PRJ-053,Civil clarification item 1054,Civil,2025-03-19,2025-03-22,2025-03-29,Closed,10,Designer,7900,2,Critical
RFI-01055,PRJ-053,Civil clarification item 1055,Civil,2025-08-11,2025-08-21,2025-09-03,Answered,23,Owner,0,0,Normal
RFI-01056,PRJ-053,Structural clarification item 1056,Structural,2025-04-17,2025-04-27,2025-05-05,Closed,18,Owner,44900,7,Normal
RFI-01057,PRJ-053,Structural clarification item 1057,Structural,2024-12-24,2025-01-07,2025-01-13,Answered,20,Designer,4300,6,Low
RFI-01058,PRJ-053,Mechanical clarification item 1058,Mechanical,2025-09-14,2025-09-24,,Open,,Designer,0,0,Normal
RFI-01059,PRJ-053,Electrical clarification item 1059,Electrical,2025-08-12,2025-08-22,2025-09-09,Closed,28,Designer,2000,5,Normal
RFI-01060,PRJ-053,Electrical clarification item 1060,Electrical,2025-12-31,2026-01-10,2026-01-20,Answered,20,Designer,0,0,Normal
RFI-01061,PRJ-054,Architectural clarification item 1061,Architectural,2023-03-11,2023-03-21,2023-03-15,Answered,4,Designer,0,0,Normal
RFI-01062,PRJ-054,Civil clarification item 1062,Civil,2024-07-09,2024-07-12,,Open,,Designer,0,0,Critical
RFI-01063,PRJ-054,Electrical clarification item 1063,Electrical,2022-09-01,2022-09-08,2022-09-18,Answered,17,Designer,20600,5,High
RFI-01064,PRJ-054,Civil clarification item 1064,Civil,2023-07-03,2023-07-17,2023-07-12,Answered,9,Owner,0,0,Low
RFI-01065,PRJ-054,Architectural clarification item 1065,Architectural,2023-02-13,2023-02-27,,Open,,Contractor,0,0,Low
RFI-01066,PRJ-054,Architectural clarification item 1066,Architectural,2022-12-31,2023-01-07,2023-01-13,Answered,13,Designer,0,0,High
RFI-01067,PRJ-054,Mechanical clarification item 1067,Mechanical,2022-09-05,2022-09-19,2022-09-26,Closed,21,Designer,11000,0,Low
RFI-01068,PRJ-054,Civil clarification item 1068,Civil,2023-03-12,2023-03-22,2023-04-01,Answered,20,Designer,0,0,Normal
RFI-01069,PRJ-054,Structural clarification item 1069,Structural,2023-03-19,2023-03-29,2023-04-06,Answered,18,Owner,0,0,Normal
RFI-01070,PRJ-054,Architectural clarification item 1070,Architectural,2022-11-28,2022-12-08,2022-12-13,Closed,15,Designer,0,0,Normal
RFI-01071,PRJ-054,Plumbing clarification item 1071,Plumbing,2022-11-22,2022-11-25,2022-12-06,Answered,14,Designer,0,0,Critical
RFI-01072,PRJ-054,Structural clarification item 1072,Structural,2023-12-27,2024-01-03,2023-12-28,Answered,1,External,6400,0,High
RFI-01073,PRJ-055,Plumbing clarification item 1073,Plumbing,2023-04-28,2023-05-05,2023-05-14,Answered,16,Contractor,0,0,High
RFI-01074,PRJ-055,Architectural clarification item 1074,Architectural,2022-05-14,2022-05-24,2022-05-30,Closed,16,Owner,17200,4,Normal
RFI-01075,PRJ-055,Electrical clarification item 1075,Electrical,2022-07-25,2022-08-01,2022-08-07,Closed,13,Owner,0,0,High
RFI-01076,PRJ-055,Mechanical clarification item 1076,Mechanical,2021-12-03,2021-12-10,2021-12-28,Closed,25,Designer,45800,5,High
RFI-01077,PRJ-055,Structural clarification item 1077,Structural,2023-01-26,2023-02-05,2023-02-09,Closed,14,Contractor,0,0,Normal
RFI-01078,PRJ-055,Fire Protection clarification item 1078,Fire Protection,2023-04-30,2023-05-07,2023-05-22,Answered,22,Owner,52600,7,High
RFI-01079,PRJ-055,Electrical clarification item 1079,Electrical,2023-05-28,2023-06-07,2023-06-23,Answered,26,Designer,0,0,Normal
RFI-01080,PRJ-055,Mechanical clarification item 1080,Mechanical,2021-12-11,2021-12-21,2021-12-30,Answered,19,Contractor,0,0,Normal
RFI-01081,PRJ-055,Civil clarification item 1081,Civil,2022-06-14,2022-06-28,2022-06-26,Closed,12,External,9200,5,Low
RFI-01082,PRJ-055,Mechanical clarification item 1082,Mechanical,2022-11-05,2022-11-19,2022-12-07,Answered,32,Owner,8400,3,Low
RFI-01083,PRJ-055,Plumbing clarification item 1083,Plumbing,2022-01-28,2022-02-07,2022-02-18,Answered,21,Contractor,0,0,Normal
RFI-01084,PRJ-055,General clarification item 1084,General,2022-01-25,2022-01-28,2022-01-29,Answered,4,Owner,0,0,Critical
RFI-01085,PRJ-055,Mechanical clarification item 1085,Mechanical,2022-12-15,2022-12-25,2023-01-01,Closed,17,Designer,0,0,Normal
RFI-01086,PRJ-055,Civil clarification item 1086,Civil,2023-04-15,2023-04-18,2023-04-24,Answered,9,External,0,0,Critical
RFI-01087,PRJ-055,Structural clarification item 1087,Structural,2022-03-08,2022-03-11,2022-03-15,Closed,7,Contractor,0,0,Critical
RFI-01088,PRJ-055,Architectural clarification item 1088,Architectural,2022-10-28,2022-11-04,2022-11-03,Answered,6,Owner,0,0,High
RFI-01089,PRJ-055,Architectural clarification item 1089,Architectural,2021-12-16,2021-12-30,2022-01-04,Closed,19,Designer,0,0,Low
RFI-01090,PRJ-055,Structural clarification item 1090,Structural,2022-09-02,2022-09-12,2022-09-04,Answered,2,Owner,12100,3,Normal
RFI-01091,PRJ-055,Architectural clarification item 1091,Architectural,2023-04-22,2023-05-02,2023-05-11,Answered,19,Owner,0,0,Normal
RFI-01092,PRJ-055,Architectural clarification item 1092,Architectural,2021-12-26,2022-01-05,2022-01-11,Closed,16,Owner,0,0,Normal
RFI-01093,PRJ-055,Architectural clarification item 1093,Architectural,2022-11-16,2022-11-19,2022-11-25,Answered,9,Contractor,0,0,Critical
RFI-01094,PRJ-055,Architectural clarification item 1094,Architectural,2023-04-22,2023-05-02,2023-05-08,Answered,16,Designer,0,0,Normal
RFI-01095,PRJ-056,Architectural clarification item 1095,Architectural,2023-08-01,2023-08-11,2023-08-16,Closed,15,Designer,7700,2,Normal
RFI-01096,PRJ-056,Architectural clarification item 1096,Architectural,2023-09-29,2023-10-06,2023-10-11,Answered,12,Owner,0,0,High
RFI-01097,PRJ-056,Mechanical clarification item 1097,Mechanical,2024-08-22,2024-08-29,2024-09-10,Answered,19,Designer,0,0,High
RFI-01098,PRJ-056,Electrical clarification item 1098,Electrical,2023-12-19,2023-12-26,,Open,,Designer,35200,6,High
RFI-01099,PRJ-056,Fire Protection clarification item 1099,Fire Protection,2024-06-11,2024-06-14,2024-06-28,Closed,17,External,0,0,Critical
RFI-01100,PRJ-056,Mechanical clarification item 1100,Mechanical,2023-10-07,2023-10-17,,Open,,Designer,0,0,Normal
RFI-01101,PRJ-056,Fire Protection clarification item 1101,Fire Protection,2024-04-07,2024-04-17,2024-04-24,Answered,17,Contractor,0,0,Normal
RFI-01102,PRJ-056,Structural clarification item 1102,Structural,2023-10-27,2023-11-06,2023-11-14,Answered,18,Owner,0,0,Normal
RFI-01103,PRJ-056,Structural clarification item 1103,Structural,2023-03-24,2023-04-03,2023-04-09,Closed,16,Designer,0,0,Normal
RFI-01104,PRJ-056,Civil clarification item 1104,Civil,2023-09-04,2023-09-14,2023-09-19,Answered,15,Owner,0,0,Normal
RFI-01105,PRJ-056,Civil clarification item 1105,Civil,2022-07-28,2022-08-07,,Open,,Contractor,0,0,Normal
RFI-01106,PRJ-056,General clarification item 1106,General,2023-06-09,2023-06-16,,Answered,24,Owner,10200,9,High
RFI-01107,PRJ-056,Mechanical clarification item 1107,Mechanical,2024-07-29,2024-08-08,2024-08-17,Closed,19,Contractor,0,0,Normal
RFI-01108,PRJ-056,Civil clarification item 1108,Civil,2023-05-14,2023-05-24,,Open,,External,0,0,Normal
RFI-01109,PRJ-056,Plumbing clarification item 1109,Plumbing,2024-01-07,2024-01-17,2024-01-24,Answered,17,Contractor,0,0,Normal
RFI-01110,PRJ-056,Electrical clarification item 1110,Electrical,2024-03-04,2024-03-14,2024-03-17,Closed,13,Designer,1800,0,Normal
RFI-01111,PRJ-056,Architectural clarification item 1111,Architectural,2024-05-11,2024-05-25,2024-06-14,Closed,34,Designer,8100,9,Low
RFI-01112,PRJ-056,Plumbing clarification item 1112,Plumbing,2024-01-16,2024-01-26,2024-02-06,Closed,21,Owner,0,0,Normal
RFI-01113,PRJ-056,Electrical clarification item 1113,Electrical,2023-08-19,2023-08-29,2023-09-12,Closed,24,Owner,0,0,Normal
RFI-01114,PRJ-057,Mechanical clarification item 1114,Mechanical,2024-04-11,2024-04-21,2024-04-25,Answered,14,Contractor,0,0,Normal
RFI-01115,PRJ-057,Plumbing clarification item 1115,Plumbing,2025-12-06,2025-12-13,2025-12-22,Answered,16,Designer,0,0,High
RFI-01116,PRJ-057,Civil clarification item 1116,Civil,2024-03-12,2024-03-19,2024-03-28,Closed,16,Designer,0,0,High
RFI-01117,PRJ-057,Plumbing clarification item 1117,Plumbing,2024-09-02,2024-09-16,2024-09-24,Closed,22,External,0,0,Low
RFI-01118,PRJ-057,Structural clarification item 1118,Structural,2025-03-09,2025-03-19,2025-03-17,Answered,8,Owner,0,0,Normal
RFI-01119,PRJ-057,Plumbing clarification item 1119,Plumbing,2025-12-07,2025-12-10,2025-12-14,Answered,7,Designer,0,0,Critical
RFI-01120,PRJ-057,Mechanical clarification item 1120,Mechanical,2025-02-11,2025-02-14,,Open,,Owner,10700,8,Critical
RFI-01121,PRJ-057,Fire Protection clarification item 1121,Fire Protection,2025-02-09,2025-02-19,,Open,,Contractor,0,0,Normal
RFI-01122,PRJ-057,Structural clarification item 1122,Structural,2024-11-12,2024-11-19,2024-11-07,Answered,14,Contractor,0,0,High
RFI-01123,PRJ-057,Electrical clarification item 1123,Electrical,2025-02-14,2025-02-24,2025-03-02,Answered,16,External,26000,3,Normal
RFI-01124,PRJ-057,Architectural clarification item 1124,Architectural,2025-05-23,2025-06-02,2025-06-05,Answered,13,Designer,0,0,Normal
RFI-01125,PRJ-057,Plumbing clarification item 1125,Plumbing,2024-07-07,2024-07-17,2024-07-30,Answered,23,External,0,0,Normal
RFI-01126,PRJ-057,Electrical clarification item 1126,Electrical,2025-03-16,2025-03-26,2025-03-30,Answered,14,Contractor,0,0,Normal
RFI-01127,PRJ-057,Architectural clarification item 1127,Architectural,2024-05-28,2024-06-11,2024-06-23,Answered,26,Designer,0,0,Low
RFI-01128,PRJ-057,Electrical clarification item 1128,Electrical,2025-11-23,2025-12-03,,Open,,Owner,0,0,Normal
RFI-01129,PRJ-057,Plumbing clarification item 1129,Plumbing,2025-09-19,2025-09-29,2025-10-20,Answered,31,Designer,0,0,Normal
RFI-01130,PRJ-057,Mechanical clarification item 1130,Mechanical,2024-06-27,2024-07-04,2024-06-30,Answered,3,Designer,0,0,High
