Performance_Record_ID,Project_ID,Reporting_Date,Planned_Value,Earned_Value,Actual_Cost,Percent_Complete,Committed_Cost,Contingency_Used,Forecast_End_Date,Open_RFI_Count,Pending_CO_Value,Approved_CO_Value
PERF-001416,PRJ-061,2024-04-30,50400400,49679600,56948900,98.6,61412100,2190100,2024-05-29,2,94100,1327000
PERF-001417,PRJ-061,2024-05-31,50400400,50400400,57773800,100.0,61412100,2290100,2024-05-29,2,142200,1931500
PERF-001418,PRJ-062,2024-08-31,132600,119800,137300,0.2,16771600,279300,2027-07-04,1,0,0
PERF-001419,PRJ-062,2024-09-30,520400,470600,538900,0.8,16771600,279300,2027-07-04,2,101900,0
PERF-001420,PRJ-062,2024-10-31,1172900,1061800,1211900,1.9,16771600,279300,2027-07-04,2,101900,0
PERF-001421,PRJ-062,2024-11-30,2032400,1841800,2127500,3.2,18816300,397800,2027-07-04,4,101900,330500
PERF-001422,PRJ-062,2024-12-31,3139800,2848600,3318500,5.0,18816300,397800,2027-07-05,4,101900,330500
PERF-001423,PRJ-062,2025-01-31,4453400,4045200,4695700,7.1,21313100,548500,2027-07-06,4,101900,330500
PERF-001424,PRJ-062,2025-02-28,5803100,5277200,6156400,9.3,21313100,548500,2027-07-08,4,101900,330500
PERF-001425,PRJ-062,2025-03-31,7462700,6795300,7852700,12.0,21313100,548500,2027-07-09,5,101900,546200
PERF-001426,PRJ-062,2025-04-30,9218800,8405400,9846300,14.8,27221500,693300,2027-07-11,4,1050900,546200
PERF-001427,PRJ-062,2025-05-31,11172000,10200900,11642300,18.0,27221500,763000,2027-07-14,3,1050900,770000
PERF-001428,PRJ-062,2025-06-30,13180700,12052400,14148900,21.3,30297700,922300,2027-07-16,4,1050900,770000
PERF-001429,PRJ-062,2025-07-31,15362400,14069400,16319400,24.8,34402300,924900,2027-07-18,4,1050900,770000
PERF-001430,PRJ-062,2025-08-31,17635300,16177600,19125900,28.5,36394000,1265600,2027-07-21,3,1050900,922100
PERF-001431,PRJ-062,2025-09-30,19905900,18291100,21490400,32.3,36394000,1265600,2027-07-24,4,1602500,922100
PERF-001432,PRJ-062,2025-10-31,22309000,20536600,23951600,36.2,36394000,1265600,2027-07-26,4,1602500,922100
PERF-001433,PRJ-062,2025-11-30,24674100,22755900,26991900,40.1,37868700,1352800,2027-07-29,3,1602500,922100
PERF-001434,PRJ-062,2025-12-31,27142400,25082900,29579800,44.3,39035400,1581700,2027-08-01,5,1602500,922100
PERF-001435,PRJ-063,2024-04-30,664100,614900,672100,0.2,68657500,1835000,2026-09-06,1,0,0
PERF-001436,PRJ-063,2024-05-31,3115600,2887500,3212300,1.1,78420100,1835000,2026-09-06,1,0,0
PERF-001437,PRJ-063,2024-06-30,7086400,6573900,7147700,2.5,78420100,1835000,2026-09-06,1,0,0
PERF-001438,PRJ-063,2024-07-31,12709700,11802800,12688300,4.5,88052000,1835000,2026-09-06,1,0,0
PERF-001439,PRJ-063,2024-08-31,19744100,18355600,19824600,7.0,88052000,1835000,2026-09-07,1,0,0
PERF-001440,PRJ-063,2024-09-30,27768000,25844000,27989000,9.9,88052000,3243700,2026-09-08,1,0,3168600
PERF-001441,PRJ-063,2024-10-31,37184500,34650300,37728900,13.3,108450700,3243700,2026-09-10,2,0,3957700
PERF-001442,PRJ-063,2024-11-30,47260200,44094100,48003500,16.9,108450700,4125200,2026-09-11,2,377800,3957700
PERF-001443,PRJ-063,2024-12-31,58535100,54687800,60435000,21.0,137616100,5533500,2026-09-13,1,377800,4427300
PERF-001444,PRJ-063,2025-01-31,70553800,66011500,71411600,25.3,137616100,5533500,2026-09-15,4,377800,4427300
PERF-001445,PRJ-063,2025-02-28,81936200,76766500,84669300,29.5,145095800,5533500,2026-09-17,1,377800,4427300
PERF-001446,PRJ-063,2025-03-31,94996800,89146700,99705200,34.2,155945000,8078000,2026-09-19,1,377800,4427300
PERF-001447,PRJ-063,2025-04-30,107971900,101491000,112928800,39.0,164124500,8078000,2026-09-21,2,377800,4427300
PERF-001448,PRJ-063,2025-05-31,121594800,114505300,129800000,44.0,196890300,9768600,2026-09-23,1,377800,4427300
PERF-001449,PRJ-063,2025-06-30,134860700,127237700,144802300,48.9,198823100,9768600,2026-09-25,2,377800,4427300
PERF-001450,PRJ-063,2025-07-31,148522200,140420000,158509200,53.9,211651100,12198500,2026-09-28,2,377800,8714400
PERF-001451,PRJ-063,2025-08-31,162002700,153509100,173948200,58.9,251606700,12198500,2026-09-30,3,377800,9966000
PERF-001452,PRJ-063,2025-09-30,174748600,165974000,188081400,63.7,251606700,12198500,2026-10-02,2,377800,9966000
PERF-001453,PRJ-063,2025-10-31,187478000,178528300,202010800,68.6,252733000,13946800,2026-10-04,3,377800,9966000
PERF-001454,PRJ-063,2025-11-30,199243700,190250200,218645500,73.1,256495000,14663800,2026-10-06,3,377800,9966000
PERF-001455,PRJ-063,2025-12-31,210698400,201803900,229839300,77.5,277668600,15551100,2026-10-08,4,377800,9966000
PERF-001456,PRJ-064,2022-07-31,16600,15000,16800,0.2,1319700,42900,2024-04-17,0,0,0
PERF-001457,PRJ-064,2022-08-31,138800,125500,138700,1.4,1769400,50300,2024-04-17,0,36800,0
PERF-001458,PRJ-064,2022-09-30,360400,326400,406750,3.6,2021200,50300,2024-04-17,0,36800,0
PERF-001459,PRJ-064,2022-10-31,684100,620800,674800,6.9,2249900,50900,2024-04-18,0,36800,0
PERF-001460,PRJ-064,2022-11-30,1077600,979900,1115400,10.9,2658100,69900,2024-04-20,2,36800,0
PERF-001461,PRJ-064,2022-12-31,1555200,1417400,1621300,15.7,3756100,81200,2024-04-22,1,74300,0
PERF-001462,PRJ-064,2023-01-31,2092700,1912000,2166600,21.2,4065500,117400,2024-04-24,1,74300,0
PERF-001463,PRJ-064,2023-02-28,2619500,2399000,2746800,26.6,4243600,146800,2024-04-26,1,74300,0
PERF-001464,PRJ-064,2023-03-31,3237100,2973100,3399300,33.0,4695800,168700,2024-04-29,1,74300,0
PERF-001465,PRJ-064,2023-04-30,3857900,3554100,4065300,39.4,6668800,211500,2024-05-02,1,74300,0
PERF-001466,PRJ-064,2023-05-31,4511400,4170400,4928800,46.2,6668800,238200,2024-05-05,2,74300,0
PERF-001467,PRJ-064,2023-06-30,5144000,4772400,5573000,52.9,6919800,247700,2024-05-07,2,74300,82700
PERF-001468,PRJ-064,2023-07-31,5785800,5390000,6398700,59.7,9146100,310100,2024-05-10,3,74300,82700
PERF-001469,PRJ-064,2023-08-31,6403400,5992600,7138500,66.4,9729300,326900,2024-05-13,3,74300,82700
PERF-001470,PRJ-064,2023-09-30,6966400,6551700,7773600,72.6,10761100,368000,2024-05-16,3,74300,82700
PERF-001471,PRJ-064,2023-10-31,7500500,7094200,8514400,78.6,10761100,402500,2024-05-18,3,74300,107900
PERF-001472,PRJ-064,2023-11-30,7959500,7575200,9102400,84.0,11167300,402600,2024-05-19,3,74300,107900
PERF-001473,PRJ-064,2023-12-31,8362300,8016700,9695100,88.8,11239400,429400,2024-05-19,3,74300,107900
PERF-001474,PRJ-064,2024-01-31,8680200,8391300,10348000,93.0,11460700,469500,2024-05-19,4,74300,107900
PERF-001475,PRJ-064,2024-02-29,8889800,8671700,10939600,96.1,11724100,469500,2024-05-19,4,74300,107900
PERF-001476,PRJ-064,2024-03-31,9008300,8886800,10945800,98.5,11724100,496900,2024-05-19,4,74300,130400
PERF-001477,PRJ-064,2024-04-30,9022900,9001800,11060300,99.8,11724100,496900,2024-05-19,4,74300,188700
PERF-001478,PRJ-064,2024-05-31,9022900,9022900,11060300,100.0,11724100,496900,2024-05-19,4,74300,188700
PERF-001479,PRJ-065,2022-01-31,9232600,8089800,8831500,7.7,24798900,601300,2023-11-15,0,0,0
PERF-001480,PRJ-065,2022-02-28,12818300,11255600,12325300,10.6,35128600,601300,2023-11-17,0,0,0
PERF-001481,PRJ-065,2022-03-31,17309700,15237300,16281500,14.4,38337900,760500,2023-11-19,0,0,0
PERF-001482,PRJ-065,2022-04-30,22108300,19511100,21134500,18.5,43698500,838200,2023-11-22,1,0,0
PERF-001483,PRJ-065,2022-05-31,27459700,24302000,26815300,23.0,54742200,1462100,2023-11-26,0,0,0
PERF-001484,PRJ-065,2022-06-30,32947700,29243400,31745800,27.7,61083100,1944000,2023-11-29,0,0,322000
PERF-001485,PRJ-065,2022-07-31,38863700,34604500,37943600,32.7,61083100,2583300,2023-12-03,0,0,322000
PERF-001486,PRJ-065,2022-08-31,44953300,40163800,44593000,38.0,71942500,2583300,2023-12-07,0,0,772600
PERF-001487,PRJ-065,2022-09-30,50939900,45674300,50890600,43.2,72096700,2593000,2023-12-10,0,0,772600
PERF-001488,PRJ-065,2022-10-31,57148200,51443200,55749700,48.7,72096700,2593000,2023-12-14,2,0,772600
PERF-001489,PRJ-065,2022-11-30,63106700,57040900,61747700,54.0,84963400,3131200,2023-12-18,0,0,772600
PERF-001490,PRJ-065,2022-12-31,69138200,62780500,68803900,59.4,98724300,3755000,2023-12-22,0,120000,1556400
PERF-001491,PRJ-065,2023-01-31,74966500,68413500,74953800,64.7,101677800,3999900,2023-12-26,0,120000,1556400
PERF-001492,PRJ-065,2023-02-28,79992600,73358400,80927000,69.4,104923100,4294500,2023-12-29,0,120000,1556400
PERF-001493,PRJ-065,2023-03-31,85223300,78618000,87374300,74.4,117577400,4294500,2024-01-02,0,120000,1556400
PERF-001494,PRJ-065,2023-04-30,89881600,83436500,96290100,78.9,123660500,4744500,2024-01-05,1,120000,1665500
PERF-001495,PRJ-065,2023-05-31,94203800,88075000,98642800,83.3,123660500,4744500,2024-01-06,0,120000,1665500
PERF-001496,PRJ-065,2023-06-30,97839800,92176700,103399800,87.2,123660500,5429400,2024-01-06,1,120000,1665500
PERF-001497,PRJ-065,2023-07-31,100957700,95955000,109809000,90.8,124574500,5429400,2024-01-06,0,120000,1857900
PERF-001498,PRJ-065,2023-08-31,103350400,99204500,110918500,93.9,124574500,5533500,2024-01-06,2,120000,1857900
PERF-001499,PRJ-065,2023-09-30,104903500,101787600,114947400,96.3,124574500,5533500,2024-01-06,0,120000,1857900
PERF-001500,PRJ-065,2023-10-31,105646300,103816300,119054100,98.2,124835300,5533500,2024-01-06,0,120000,1991900
PERF-001501,PRJ-065,2023-11-30,105687000,105102300,119054100,99.4,124835300,5734500,2024-01-06,0,120000,1991900
PERF-001502,PRJ-065,2023-12-31,105687000,105671200,119054100,100.0,124835300,5734500,2024-01-06,0,120000,1991900
PERF-001503,PRJ-065,2024-01-31,105687000,105687000,119776500,100.0,124835300,5734500,2024-01-06,1,120000,1991900
PERF-001504,PRJ-066,2023-08-31,68600,65000,67600,0.2,7834700,56400,2026-05-06,1,0,0
PERF-001505,PRJ-066,2023-09-30,312000,295600,306900,0.9,7834700,165800,2026-05-06,0,0,0
PERF-001506,PRJ-066,2023-10-31,736800,698600,729200,2.0,10073300,165800,2026-05-06,0,0,0
PERF-001507,PRJ-066,2023-11-30,1304400,1237400,1311200,3.6,10727300,165800,2026-05-06,0,0,0
PERF-001508,PRJ-066,2023-12-31,2040700,1937200,1990000,5.6,10727300,214900,2026-05-07,0,0,0
PERF-001509,PRJ-066,2024-01-31,2917000,2770900,2895900,8.0,12298500,237100,2026-05-08,0,0,0
PERF-001510,PRJ-066,2024-02-29,3852600,3662200,3878900,10.5,12298500,237100,2026-05-09,1,0,0
PERF-001511,PRJ-066,2024-03-31,4965100,4723300,5068900,13.6,12298500,339300,2026-05-10,0,0,0
PERF-001512,PRJ-066,2024-04-30,6140800,5846400,6206900,16.8,12488500,365800,2026-05-11,0,0,77900
PERF-001513,PRJ-066,2024-05-31,7446300,7095300,7554800,20.4,15335900,444400,2026-05-12,0,32400,77900
PERF-001514,PRJ-066,2024-06-30,8785900,8378900,8665200,24.1,15335900,560300,2026-05-13,1,32400,77900
PERF-001515,PRJ-066,2024-07-31,10237000,9771900,10072100,28.1,15442300,560300,2026-05-15,1,32400,77900
PERF-001516,PRJ-066,2024-08-31,11743800,11221300,11697650,32.3,19766300,560300,2026-05-16,1,32400,77900
PERF-001517,PRJ-066,2024-09-30,13243600,12667100,13323200,36.5,19903000,629200,2026-05-18,1,32400,77900
PERF-001518,PRJ-066,2024-10-31,14824400,14194700,14954000,40.9,23270800,706400,2026-05-19,1,32400,77900
PERF-001519,PRJ-066,2024-11-30,16372800,15694900,16880600,45.2,23270800,706400,2026-05-21,2,32400,77900
PERF-001520,PRJ-066,2024-12-31,17980000,17256800,18029100,49.7,25853800,721300,2026-05-22,1,32400,77900
PERF-001521,PRJ-066,2025-01-31,19582500,18819500,19922500,54.2,28882100,798900,2026-05-24,1,32400,77900
PERF-001522,PRJ-066,2025-02-28,21015700,20222200,21877100,58.3,31626600,863900,2026-05-25,1,32400,77900
PERF-001523,PRJ-066,2025-03-31,22575300,21755100,23193400,62.7,31626600,894900,2026-05-27,2,32400,77900
PERF-001524,PRJ-066,2025-04-30,24046200,23208100,25123900,66.9,35558700,980900,2026-05-28,1,32400,323000
PERF-001525,PRJ-066,2025-05-31,25514800,24667100,26712200,71.1,36110700,1000700,2026-05-30,1,187300,323000
PERF-001526,PRJ-066,2025-06-30,26874600,26027500,28408200,75.0,38939500,1071400,2026-05-31,1,187300,323000
PERF-001527,PRJ-066,2025-07-31,28204600,27369000,29637100,78.8,38939500,1108800,2026-06-02,1,187300,323000
PERF-001528,PRJ-066,2025-08-31,29446000,28634000,30506600,82.5,38939500,1178100,2026-06-02,1,187300,323000
PERF-001529,PRJ-066,2025-09-30,30551400,29774800,32579700,85.8,39125400,1270700,2026-06-02,2,187300,323000
PERF-001530,PRJ-066,2025-10-31,31582600,30856300,33844900,88.9,39220200,1317700,2026-06-02,3,187300,323000
PERF-001531,PRJ-066,2025-11-30,32461600,31798300,34613100,91.6,39220200,1317700,2026-06-02,2,187300,323000
PERF-001532,PRJ-066,2025-12-31,33235100,32652600,35828600,94.1,39234900,1335700,2026-06-02,2,187300,323000
PERF-001533,PRJ-067,2024-06-30,62100,52600,56300,0.1,6084100,50400,2025-09-22,1,0,0
PERF-001534,PRJ-067,2024-07-31,996500,846900,930700,1.9,9293700,308400,2025-09-22,1,0,0
PERF-001535,PRJ-067,2024-08-31,2925400,2496800,2700100,5.7,10743200,366300,2025-09-23,0,0,245900
PERF-001536,PRJ-067,2024-09-30,5584000,4787800,5237800,10.9,11929500,555300,2025-09-25,0,0,245900
PERF-001537,PRJ-067,2024-10-31,8989600,7748000,8554800,17.7,17267100,678400,2025-09-29,1,0,245900
PERF-001538,PRJ-067,2024-11-30,12769200,11067600,12387000,25.2,26072100,1020900,2025-10-03,0,0,245900
PERF-001539,PRJ-067,2024-12-31,17014900,14843300,16506600,33.8,26072100,1284300,2025-10-07,1,132000,245900
PERF-001540,PRJ-067,2025-01-31,21443600,18843800,20916900,42.9,30404100,1499200,2025-10-11,1,132000,245900
PERF-001541,PRJ-067,2025-02-28,25464200,22544000,25790800,51.4,32584100,1606000,2025-10-16,0,132000,245900
PERF-001542,PRJ-067,2025-03-31,29786900,26619000,30930200,60.6,39563900,2009300,2025-10-20,0,132000,245900
PERF-001543,PRJ-067,2025-04-30,33691600,30424500,34855600,69.3,47686100,2286400,2025-10-25,1,132000,245900
PERF-001544,PRJ-067,2025-05-31,37278500,34089700,40172500,77.7,50883600,2484300,2025-10-29,2,132000,245900
PERF-001545,PRJ-067,2025-06-30,40163100,37259200,44745700,84.9,53737200,2716000,2025-10-30,1,132000,245900
PERF-001546,PRJ-067,2025-07-31,42377700,40019800,47827900,91.2,54033800,2908100,2025-10-30,1,132000,245900
PERF-001547,PRJ-067,2025-08-31,43650800,42130900,50379200,96.0,54064100,3093400,2025-10-30,1,132000,1069100
PERF-001548,PRJ-067,2025-09-30,43895700,43435200,51310400,99.0,54064100,3325900,2025-10-30,1,132000,1069100
PERF-001549,PRJ-067,2025-10-31,43895700,43895700,52640800,100.0,54220100,3325900,2025-10-30,5,477300,1069100
PERF-001550,PRJ-068,2022-09-30,219400,189000,209800,0.3,8806100,146800,2024-08-07,1,0,0
PERF-001551,PRJ-068,2022-10-31,1022700,882800,990200,1.6,16141100,146800,2024-08-07,2,0,0
PERF-001552,PRJ-068,2022-11-30,2310600,1999300,2250200,3.7,16141100,355600,2024-08-07,2,0,0
PERF-001553,PRJ-068,2022-12-31,4113900,3568900,3944500,6.6,18825300,373800,2024-08-09,2,0,315400
PERF-001554,PRJ-068,2023-01-31,6341100,5516600,6203100,10.1,22141200,373800,2024-08-11,2,0,315400
PERF-001555,PRJ-068,2023-02-28,8670200,7563100,8724400,13.9,22497100,449200,2024-08-14,3,0,315400
PERF-001556,PRJ-068,2023-03-31,11548000,10105500,11308900,18.6,27460500,532800,2024-08-17,2,0,315400
PERF-001557,PRJ-068,2023-04-30,14580700,12801400,14825900,23.5,28455500,608300,2024-08-20,3,0,315400
PERF-001558,PRJ-068,2023-05-31,17915300,15786600,18423500,29.0,30692300,945700,2024-08-24,2,0,1398400
PERF-001559,PRJ-068,2023-06-30,21283900,18826500,21903200,34.6,33832200,1091600,2024-08-28,3,79800,1425200
PERF-001560,PRJ-068,2023-07-31,24855900,22079800,25512100,40.6,38144800,1205400,2024-09-01,4,79800,1607500
PERF-001561,PRJ-068,2023-08-31,28464400,25402300,29859000,46.7,47744100,1368800,2024-09-05,2,79800,1607500
PERF-001562,PRJ-068,2023-09-30,31938000,28640900,34177300,52.7,47744100,1493500,2024-09-09,4,79800,1607500
PERF-001563,PRJ-068,2023-10-31,35453000,31967700,38577400,58.8,48725700,1646400,2024-09-13,2,478500,1607500
PERF-001564,PRJ-068,2023-11-30,38729900,35125900,41616100,64.6,56356500,1745000,2024-09-17,2,478500,1607500
PERF-001565,PRJ-068,2023-12-31,41932100,38282100,45855600,70.4,60401400,1846400,2024-09-21,2,478500,1607500
PERF-001566,PRJ-068,2024-01-31,44891100,41284600,50707600,75.9,68778900,1986500,2024-09-25,2,478500,1607500
PERF-001567,PRJ-068,2024-02-29,47388900,43914300,53641100,80.8,68778900,2045900,2024-09-28,2,478500,1607500
PERF-001568,PRJ-068,2024-03-31,49716400,46491000,55736100,85.5,68778900,2158900,2024-09-28,3,478500,1707100
PERF-001569,PRJ-068,2024-04-30,51579600,48712600,59662900,89.6,68778900,2241600,2024-09-28,3,478500,1707100
PERF-001570,PRJ-068,2024-05-31,53047400,50683000,62395300,93.2,68938100,2401000,2024-09-28,2,478500,1707100
PERF-001571,PRJ-068,2024-06-30,53972500,52233200,63681200,96.1,68938100,2482500,2024-09-28,4,478500,1707100
PERF-001572,PRJ-068,2024-07-31,54361400,53422600,66253100,98.3,69446700,2482500,2024-09-28,3,478500,1837200
PERF-001573,PRJ-068,2024-08-31,54366700,54147900,67758700,99.6,70073500,2491300,2024-09-28,3,478500,1837200
PERF-001574,PRJ-068,2024-09-30,54366700,54366700,68449800,100.0,70503300,2594800,2024-09-28,5,478500,1837200
PERF-001575,PRJ-069,2024-08-31,259400,199100,221900,0.1,33481800,415600,2026-08-19,0,0,0
PERF-001576,PRJ-069,2024-09-30,1927700,1485200,1643400,0.9,33481800,959600,2026-08-19,0,0,0
PERF-001577,PRJ-069,2024-10-31,5152200,3985100,4325100,2.5,34996800,1336400,2026-08-19,1,0,0
PERF-001578,PRJ-069,2024-11-30,9586200,7444700,8170900,4.6,34996800,1336400,2026-08-20,3,0,0
PERF-001579,PRJ-069,2024-12-31,15380400,11997300,13337200,7.4,49230600,1336400,2026-08-24,2,0,489400
PERF-001580,PRJ-069,2025-01-31,22259700,17445100,19393700,10.8,65323200,2086900,2026-08-28,2,0,925200
PERF-001581,PRJ-069,2025-02-28,29282200,23052000,26019400,14.2,65323200,2387800,2026-09-02,2,0,925200
PERF-001582,PRJ-069,2025-03-31,37815400,29927600,33861200,18.5,74308900,2937100,2026-09-07,1,0,925200
PERF-001583,PRJ-069,2025-04-30,46696700,37158800,41559400,22.9,74308900,3345500,2026-09-13,2,0,925200
PERF-001584,PRJ-069,2025-05-31,56373100,45130500,53004200,27.9,105971100,4274500,2026-09-19,1,0,925200
PERF-001585,PRJ-069,2025-06-30,66081800,53235400,60064100,32.9,108171500,4274500,2026-09-26,3,0,1189700
PERF-001586,PRJ-069,2025-07-31,76325100,61916600,72175000,38.2,112288700,5249700,2026-10-03,1,0,2218900
PERF-001587,PRJ-069,2025-08-31,86635600,70810400,83457600,43.7,127010800,5742600,2026-10-10,1,0,3146000
PERF-001588,PRJ-069,2025-09-30,96537300,79525600,94291900,49.1,127010800,6510100,2026-10-17,3,0,3313500
PERF-001589,PRJ-069,2025-10-31,106545500,88546100,104424100,54.7,154761100,6510100,2026-10-24,2,0,3313500
PERF-001590,PRJ-069,2025-11-30,115875800,97196900,114419800,60.0,154761100,7705500,2026-10-31,3,0,5404700
PERF-001591,PRJ-069,2025-12-31,125005400,105957600,124778800,65.4,166916000,8089000,2026-11-07,5,0,5404700
PERF-001592,PRJ-070,2023-07-31,256100,229300,250800,0.1,73154700,928200,2026-06-14,1,0,0
PERF-001593,PRJ-070,2023-08-31,1632600,1463300,1561400,0.6,73154700,1585200,2026-06-14,1,0,0
PERF-001594,PRJ-070,2023-09-30,4038400,3623500,3960500,1.5,73154700,1585200,2026-06-14,1,0,0
PERF-001595,PRJ-070,2023-10-31,7563400,6794400,7283800,2.8,73154700,1585200,2026-06-14,0,0,0
PERF-001596,PRJ-070,2023-11-30,11912700,10714200,11892200,4.4,82183400,2456000,2026-06-14,0,0,0
PERF-001597,PRJ-070,2023-12-31,17305500,15584500,16974000,6.3,82183400,2456000,2026-06-16,0,0,0
PERF-001598,PRJ-070,2024-01-31,23540000,21227400,23131900,8.6,82183400,2456000,2026-06-18,0,0,0
PERF-001599,PRJ-070,2024-02-29,30070100,27151400,29828300,11.1,93530100,2907900,2026-06-19,1,0,0
PERF-001600,PRJ-070,2024-03-31,37727800,34115500,37812200,13.9,93530100,3521000,2026-06-22,0,0,604600
PERF-001601,PRJ-070,2024-04-30,45738000,41419800,45500000,16.9,114698700,3669000,2026-06-24,1,0,604600
PERF-001602,PRJ-070,2024-05-31,54564300,49491500,53654600,20.2,114698700,3669000,2026-06-26,1,0,604600
PERF-001603,PRJ-070,2024-06-30,63569600,57752800,63156400,23.5,116611800,3943000,2026-06-29,2,0,604600
PERF-001604,PRJ-070,2024-07-31,73283700,66694600,73902100,27.2,143956900,5010800,2026-07-02,2,0,604600
PERF-001605,PRJ-070,2024-08-31,83341600,75987700,83557700,30.9,156994600,5010800,2026-07-05,3,0,604600
PERF-001606,PRJ-070,2024-09-30,93334000,85257600,93809300,34.7,156994600,6332100,2026-07-07,2,897300,604600
PERF-001607,PRJ-070,2024-10-31,103856500,95062600,106848900,38.7,171169200,7456000,2026-07-11,5,897300,604600
PERF-001608,PRJ-070,2024-11-30,114162700,104713000,117781300,42.6,189389500,8316000,2026-07-14,4,897300,1947100
PERF-001609,PRJ-070,2024-12-31,124869300,114792500,129092800,46.7,197466500,8559900,2026-07-17,4,897300,1947100
PERF-001610,PRJ-070,2025-01-31,135561800,124920500,141572200,50.9,197466500,8849700,2026-07-20,3,897300,1947100
PERF-001611,PRJ-070,2025-02-28,145147200,134059000,149356200,54.6,216470000,9068800,2026-07-23,4,897300,1947100
PERF-001612,PRJ-070,2025-03-31,155612800,144109800,159455300,58.7,216470000,9267700,2026-07-26,3,1629300,1947100
PERF-001613,PRJ-070,2025-04-30,165527800,153713600,177620200,62.6,225728600,10966100,2026-07-29,4,1629300,1947100
PERF-001614,PRJ-070,2025-05-31,175482700,163450900,187510900,66.6,253735900,11327900,2026-08-01,4,1629300,1947100
PERF-001615,PRJ-070,2025-06-30,184767700,172636500,198193300,70.3,253735900,11327900,2026-08-04,4,1629300,1947100
PERF-001616,PRJ-070,2025-07-31,193931300,181823000,212463600,74.0,269927100,12401400,2026-08-06,5,1629300,2072000
PERF-001617,PRJ-070,2025-08-31,202585200,190638500,220585200,77.6,269927100,12893400,2026-08-09,5,1629300,2072000
PERF-001618,PRJ-070,2025-09-30,210406400,198758600,226916800,80.9,288796400,13097000,2026-08-11,5,1629300,2072000
PERF-001619,PRJ-070,2025-10-31,217845800,206665000,238819400,84.1,288796400,14673700,2026-08-11,5,1629300,2072000
PERF-001620,PRJ-070,2025-11-30,224355800,213790500,253044100,87.1,299404900,14673700,2026-08-11,6,1629300,2072000
PERF-001621,PRJ-070,2025-12-31,230300000,220550300,256495600,89.8,299404900,14832300,2026-08-11,6,1629300,2072000
PERF-001622,PRJ-071,2024-05-31,121900,101400,105400,0.1,25368400,486400,2026-05-22,0,0,0
PERF-001623,PRJ-071,2024-06-30,1297000,1081200,1143100,0.8,25368400,486400,2026-05-22,0,0,231400
PERF-001624,PRJ-071,2024-07-31,3728100,3116300,3254700,2.4,36241600,486400,2026-05-22,2,0,231400
PERF-001625,PRJ-071,2024-08-31,7277900,6101700,6565700,4.7,43759700,486400,2026-05-22,2,0,231400
PERF-001626,PRJ-071,2024-09-30,11666300,9810600,10475500,7.6,48197800,633900,2026-05-25,2,0,231400
PERF-001627,PRJ-071,2024-10-31,17069700,14402300,15085800,11.1,48197800,674700,2026-05-28,1,0,231400
PERF-001628,PRJ-071,2024-11-30,23028500,19496600,20741400,15.0,53030000,1024700,2026-05-31,3,0,231400
PERF-001629,PRJ-071,2024-12-31,29824000,25345400,26598300,19.5,59713700,1024700,2026-06-04,4,0,231400
PERF-001630,PRJ-071,2025-01-31,37150000,31699100,33165900,24.4,68447300,1072500,2026-06-09,3,0,231400
PERF-001631,PRJ-071,2025-02-28,44124000,37796800,39798800,29.1,70628500,1324500,2026-06-13,4,0,689400
PERF-001632,PRJ-071,2025-03-31,52130500,44862300,47371200,34.6,74878100,1485900,2026-06-18,4,0,689400
PERF-001633,PRJ-071,2025-04-30,60055700,51932100,56047300,40.0,92054000,1700400,2026-06-23,4,0,689400
PERF-001634,PRJ-071,2025-05-31,68312000,59389900,64469500,45.8,97968300,2063400,2026-06-28,4,0,1264700
PERF-001635,PRJ-071,2025-06-30,76255500,66670300,71321000,51.4,110099900,2063400,2026-07-03,4,0,1264700
PERF-001636,PRJ-071,2025-07-31,84299900,74171000,80197200,57.2,114344200,2495800,2026-07-08,5,0,1264700
PERF-001637,PRJ-071,2025-08-31,92059700,81559600,86945700,62.9,114344200,2806200,2026-07-13,5,0,3026900
PERF-001638,PRJ-071,2025-09-30,99186100,88518200,94812400,68.2,119224400,2806200,2026-07-18,4,0,3026900
PERF-001639,PRJ-071,2025-10-31,106038200,95423000,105099400,73.6,132070400,2913700,2026-07-22,5,0,4120300
PERF-001640,PRJ-071,2025-11-30,112062700,101744300,109527400,78.4,139348200,3453400,2026-07-27,6,0,4458400
PERF-001641,PRJ-071,2025-12-31,117545300,107815700,116074200,83.1,143821300,3453400,2026-07-28,9,0,4458400
PERF-001642,PRJ-072,2022-08-31,88400,77500,81500,0.2,13827500,111100,2024-08-15,0,0,0
PERF-001643,PRJ-072,2022-09-30,611300,537100,559300,1.1,13827500,180100,2024-08-15,0,0,0
PERF-001644,PRJ-072,2022-10-31,1607000,1414800,1498800,2.9,13827500,283900,2024-08-15,0,0,0
PERF-001645,PRJ-072,2022-11-30,2969000,2619400,2837400,5.3,13827500,283900,2024-08-16,0,0,154400
PERF-001646,PRJ-072,2022-12-31,4744200,4195100,4370500,8.5,14509700,307500,2024-08-18,0,0,154400
PERF-001647,PRJ-072,2023-01-31,6848400,6070600,6522600,12.3,18668000,425100,2024-08-21,0,0,154400
PERF-001648,PRJ-072,2023-02-28,8994200,7991300,8594800,16.2,19032500,504400,2024-08-23,1,0,154400
PERF-001649,PRJ-072,2023-03-31,11599600,10334600,10974300,20.9,22401200,550000,2024-08-26,0,0,154400
